CALENDAR_ID,CUSTOMER_ID,PROVIDER_ID,DEVICE_ID,ROUNDS,BET_EUR,WIN_EUR,GROSS_REVENUE_EUR,BONUS_COST_EUR,NET_REVENUE_EUR,IS_ACTIVE_CUSTOMER
20250209,2,3,2,527,"8,484.65","-8,388.23",96.41,-850.94,-754.53,1
20250104,17,2,1,503,"3,530.52","-6,694.23","-3,163.71",-145.98,"-3,309.69",1
20250312,24,1,2,115,"2,638.93","-3,509.12",-870.19,-171.02,"-1,041.21",1
20250322,19,1,1,675,"4,834.75","-5,507.47",-672.72,-15.46,-688.17,1
20250106,18,3,2,261,"4,223.67","-4,323.24",-99.57,-259.67,-359.24,1
20250119,1,3,1,171,"8,888.58","-6,639.29","2,249.29",-469.89,"1,779.40",1
20250331,2,2,2,941,"8,770.30","-9,415.61",-645.31,-967.91,"-1,613.22",1
20250131,4,2,2,508,"1,804.92","-2,376.40",-571.48,-169.04,-740.52,1
20250313,1,4,1,679,"4,758.77","-3,802.41",956.36,-692.55,263.81,1
20250101,28,4,2,201,"1,578.84","-6,527.11","-4,948.27",-825.84,"-5,774.11",1
20250223,17,3,1,111,"2,388.13","-6,446.64","-4,058.51",-486.37,"-4,544.88",1
20250105,15,4,1,981,"2,613.64","-6,037.43","-3,423.79",-939.59,"-4,363.38",1
20250222,18,1,2,165,827.29,"-5,324.78","-4,497.49",-895.02,"-5,392.52",1
20250321,8,4,2,951,"3,442.28","-4,455.37","-1,013.09",-732.58,"-1,745.67",1
20250205,5,1,1,293,"9,278.81","-2,068.61","7,210.20",-860.63,"6,349.57",1
20250214,25,2,1,721,0.00,"-8,786.35","-8,786.35",-90.58,"-8,876.93",0
20250128,24,1,1,890,"6,941.99","-7,256.11",-314.12,-569.78,-883.90,1
20250301,1,2,1,653,"2,140.66","-6,938.97","-4,798.31",-78.76,"-4,877.06",1
20250214,27,2,1,481,"1,687.62",-688.03,999.58,-428.88,570.70,1
20250118,16,1,1,776,"4,051.21","-2,367.14","1,684.07",-618.93,"1,065.15",1
20250312,29,3,2,677,"5,322.93","-3,810.49","1,512.44",-822.46,689.98,1
20250128,5,1,2,700,"5,230.23","-2,773.61","2,456.62",-756.29,"1,700.33",1
20250222,16,3,1,560,"9,470.78","-8,531.88",938.89,-502.13,436.76,1
20250129,8,4,1,515,"7,040.78","-5,772.60","1,268.18",-56.06,"1,212.11",1
20250329,7,3,1,727,"1,556.37","-7,527.77","-5,971.41",-816.65,"-6,788.05",1
20250206,27,4,1,523,"7,575.83","-3,190.18","4,385.64",-825.22,"3,560.42",1
20250201,14,4,2,684,"4,368.86","-8,180.38","-3,811.52",-671.14,"-4,482.66",1
20250225,3,3,2,640,"5,648.57","-5,696.62",-48.04,-148.30,-196.35,1
20250306,16,2,1,330,"8,879.35","-3,299.08","5,580.27",-663.76,"4,916.52",1
20250109,19,2,2,76,0.00,"-8,033.54","-8,033.54",-906.08,"-8,939.62",0
20250217,10,2,1,875,651.66,"-7,166.79","-6,515.13",-373.94,"-6,889.07",1
20250213,22,2,2,131,"9,535.04","-7,935.03","1,600.02",-832.78,767.24,1
20250328,28,2,2,524,"2,384.97",-935.02,"1,449.95",-597.96,851.99,1
20250121,8,3,1,405,"2,069.49",-683.68,"1,385.81",-628.35,757.47,1
20250113,7,2,2,242,"9,167.48","-7,290.23","1,877.24",-519.90,"1,357.34",1
20250214,27,2,2,270,"1,055.78","-4,720.07","-3,664.29",-13.13,"-3,677.43",1
20250109,15,4,1,579,"6,607.90","-7,532.99",-925.08,-182.95,"-1,108.04",1
20250320,3,2,2,726,351.46,-518.35,-166.88,-261.30,-428.18,1
20250302,14,2,1,475,"7,917.68","-2,314.99","5,602.69",-960.55,"4,642.14",1
20250301,11,2,1,857,"9,801.58","-4,262.07","5,539.50",-263.48,"5,276.02",1
20250311,17,4,1,950,"6,455.48","-2,101.13","4,354.36",-868.47,"3,485.89",1
20250331,10,1,2,656,"3,922.43","-4,774.52",-852.09,-270.61,"-1,122.69",1
20250316,1,1,2,598,"7,824.65","-2,395.36","5,429.29",-457.90,"4,971.39",1
20250226,10,4,2,39,"8,244.91",-520.71,"7,724.20",-64.98,"7,659.22",1
20250105,8,2,1,138,"8,462.58","-8,582.75",-120.18,-285.59,-405.77,1
20250303,24,1,2,912,"6,198.47","-4,299.19","1,899.28",-271.38,"1,627.90",1
20250202,12,2,1,14,"1,536.59","-4,929.23","-3,392.64",-27.68,"-3,420.32",1
20250124,18,1,1,964,"2,971.73","-5,915.64","-2,943.90",-37.88,"-2,981.79",1
20250119,19,2,1,886,"8,856.20","-9,430.02",-573.81,-913.81,"-1,487.62",1
20250119,6,4,1,628,"9,765.03","-2,479.72","7,285.31",-253.99,"7,031.33",1
20250213,11,2,1,107,"4,701.97",-765.94,"3,936.03",-108.96,"3,827.07",1
20250107,22,4,2,664,"1,848.53","-4,586.53","-2,738.00",-812.71,"-3,550.70",1
20250223,8,3,1,156,526.59,-303.88,222.70,-18.13,204.57,1
20250203,2,3,2,782,"5,805.25","-9,816.81","-4,011.55",-518.02,"-4,529.58",1
20250130,12,4,2,821,"2,517.05","-9,024.30","-6,507.25",-592.58,"-7,099.83",1
20250321,25,2,1,577,0.00,"-8,134.85","-8,134.85",-923.97,"-9,058.82",0
20250318,16,4,2,369,"2,144.82","-1,341.98",802.84,-85.17,717.67,1
20250208,27,2,1,108,"6,910.70","-2,845.35","4,065.35",-797.28,"3,268.07",1
20250327,14,3,2,692,75.28,"-8,093.64","-8,018.36",-136.40,"-8,154.76",1
20250316,24,1,2,715,"8,613.65","-5,030.48","3,583.17",-122.74,"3,460.43",1
20250320,28,3,1,489,"6,151.15","-7,730.01","-1,578.87",-997.05,"-2,575.91",1
20250318,6,2,2,750,"6,827.75","-4,076.52","2,751.23",-180.30,"2,570.94",1
20250214,5,1,1,799,"1,439.75","-8,108.13","-6,668.38",-318.90,"-6,987.28",1
20250318,30,1,2,205,"7,595.74","-2,433.91","5,161.82",-107.24,"5,054.59",1
20250308,30,4,2,561,"7,506.22","-4,637.46","2,868.75",-378.95,"2,489.81",1
20250119,14,1,1,629,0.00,"-5,676.98","-5,676.98",-894.79,"-6,571.76",0
20250221,5,3,2,581,"3,407.41","-1,010.23","2,397.18",-708.08,"1,689.10",1
20250124,1,4,2,621,"8,808.19",-797.50,"8,010.68",-824.34,"7,186.35",1
20250320,21,4,1,147,"4,658.13","-2,666.59","1,991.54",-608.47,"1,383.07",1
20250113,9,2,1,463,"5,016.40","-3,451.06","1,565.34",-31.26,"1,534.08",1
20250327,28,3,2,175,"2,524.04","-5,444.36","-2,920.32",-439.72,"-3,360.04",1
20250328,29,4,2,568,"8,518.86","-8,944.63",-425.77,-72.91,-498.68,1
20250329,19,1,1,856,"2,468.35","-4,130.89","-1,662.54",-574.54,"-2,237.08",1
20250331,9,4,2,854,"7,437.71","-7,322.51",115.20,-436.84,-321.65,1
20250117,13,2,1,235,"3,346.96","-8,887.92","-5,540.96",-150.56,"-5,691.52",1
20250329,7,1,2,588,831.64,"-7,045.42","-6,213.77",-31.94,"-6,245.71",1
20250105,22,3,1,910,"3,587.21","-8,629.18","-5,041.97",-708.61,"-5,750.58",1
20250217,10,3,2,452,0.00,"-2,222.67","-2,222.67",-553.70,"-2,776.37",0
20250303,6,3,2,966,"3,173.85","-7,404.49","-4,230.65",-140.16,"-4,370.80",1
20250321,26,4,1,969,0.00,"-6,251.15","-6,251.15",-736.68,"-6,987.83",0
20250329,20,3,1,615,"8,446.63","-6,331.75","2,114.88",-639.82,"1,475.06",1
20250122,11,3,1,229,"5,525.18","-5,708.40",-183.22,-839.89,"-1,023.11",1
20250304,26,4,2,157,0.00,"-1,810.14","-1,810.14",-326.43,"-2,136.57",0
20250224,10,2,1,108,0.00,"-6,743.32","-6,743.32",-184.85,"-6,928.18",0
20250105,30,4,2,673,"3,321.85","-3,468.03",-146.18,-345.64,-491.83,1
20250110,6,2,1,929,922.32,"-9,663.58","-8,741.26",-467.55,"-9,208.82",1
20250215,3,2,2,503,"4,915.77","-6,434.28","-1,518.51",-800.34,"-2,318.85",1
20250107,23,1,1,997,"2,715.92","-2,461.73",254.19,-784.84,-530.65,1
20250330,7,4,2,833,0.00,"-3,285.96","-3,285.96",-186.28,"-3,472.24",0
20250112,7,3,2,949,331.71,"-2,355.20","-2,023.49",-74.56,"-2,098.04",1
20250216,22,1,1,467,"8,444.77",-19.02,"8,425.75",-321.47,"8,104.29",1
20250214,16,2,1,486,"8,729.01","-8,662.06",66.96,-426.00,-359.04,1
20250102,2,3,1,657,"9,905.63","-7,412.39","2,493.24",-824.54,"1,668.69",1
20250313,18,3,1,232,"6,070.08","-9,897.21","-3,827.13",-687.65,"-4,514.78",1
20250121,10,3,1,645,"3,414.39","-6,599.80","-3,185.41",-298.36,"-3,483.77",1
20250127,7,2,1,902,"7,328.72","-4,603.69","2,725.04",-238.96,"2,486.08",1
20250309,3,3,2,598,"9,615.21",-317.43,"9,297.77",-451.80,"8,845.98",1
20250317,4,3,2,779,"2,330.09",-915.56,"1,414.54",-460.29,954.24,1
20250117,17,3,1,825,"9,742.34","-8,524.53","1,217.81",-143.12,"1,074.69",1
20250228,20,2,2,287,"2,962.39","-7,483.24","-4,520.86",-889.76,"-5,410.62",1
20250313,3,2,2,856,367.01,"-5,511.63","-5,144.62",-4.06,"-5,148.68",1
20250125,3,3,2,726,"1,699.78","-4,664.19","-2,964.41",-884.87,"-3,849.28",1
20250327,26,4,1,938,"3,940.78","-4,532.72",-591.95,-876.42,"-1,468.37",1
20250319,27,3,1,986,0.00,"-6,444.10","-6,444.10",-419.83,"-6,863.93",0
20250103,6,3,2,208,"1,605.50","-6,914.33","-5,308.83",-664.65,"-5,973.49",1
20250313,28,3,2,937,"7,328.67","-1,909.61","5,419.07",-999.15,"4,419.92",1
20250124,3,2,2,530,"9,336.85","-1,459.69","7,877.17",-526.00,"7,351.17",1
20250213,6,4,2,671,"5,764.72","-7,131.01","-1,366.29",-80.16,"-1,446.45",1
20250227,12,3,1,379,"4,070.60","-8,639.13","-4,568.53",-283.74,"-4,852.27",1
20250307,8,3,2,375,"8,483.21","-1,310.61","7,172.61",-686.14,"6,486.46",1
20250304,20,1,1,441,"8,624.87","-8,206.78",418.09,-858.28,-440.19,1
20250127,9,1,1,116,"5,624.25","-9,681.17","-4,056.92",-971.15,"-5,028.07",1
20250126,26,1,2,978,"5,797.25","-5,418.61",378.65,-641.63,-262.99,1
20250225,13,1,1,78,"5,434.94","-4,623.02",811.93,-288.27,523.65,1
20250213,12,1,2,240,"9,213.07","-8,577.00",636.06,-179.57,456.49,1
20250216,1,1,1,793,"6,610.03","-3,976.03","2,633.99",-296.51,"2,337.48",1
20250127,26,3,1,294,164.84,"-4,349.23","-4,184.39",-545.70,"-4,730.09",1
20250322,10,2,1,798,"5,476.88","-9,050.37","-3,573.49",-296.01,"-3,869.50",1
20250314,4,4,2,928,41.15,"-7,585.84","-7,544.69",-853.75,"-8,398.44",1
20250310,13,3,1,660,"5,995.46","-8,342.01","-2,346.55",-330.53,"-2,677.08",1
20250302,23,3,2,462,391.28,"-9,468.47","-9,077.18",-211.78,"-9,288.96",1
20250312,6,1,1,521,"4,627.17","-2,662.50","1,964.67",-267.83,"1,696.84",1
20250313,4,3,1,919,"4,089.60",-985.90,"3,103.70",-146.00,"2,957.70",1
20250214,6,1,1,34,"1,927.16","-6,216.35","-4,289.19",-810.00,"-5,099.20",1
20250119,27,1,2,972,"7,106.32","-9,139.64","-2,033.31",-587.00,"-2,620.31",1
20250130,26,1,2,299,398.08,"-6,121.20","-5,723.12",-116.09,"-5,839.20",1
20250318,21,3,2,590,"4,436.86","-5,029.16",-592.30,-650.18,"-1,242.48",1
20250316,7,2,1,607,"1,973.19","-5,712.69","-3,739.50",-426.71,"-4,166.21",1
20250204,20,3,2,877,"8,931.84","-3,824.70","5,107.14",-138.98,"4,968.16",1
20250318,4,3,2,127,"9,038.89","-8,461.17",577.72,-792.02,-214.30,1
20250218,6,3,2,481,"4,778.83","-9,230.50","-4,451.67",-240.20,"-4,691.87",1
20250109,26,2,1,391,"9,584.20","-4,907.83","4,676.37",-165.03,"4,511.34",1
20250123,28,2,1,994,"9,774.82","-6,631.97","3,142.85",-468.05,"2,674.80",1
20250214,27,3,2,188,"1,255.99","-5,144.27","-3,888.28",-613.83,"-4,502.11",1
20250308,6,2,1,328,"7,842.67","-4,924.70","2,917.97",-619.66,"2,298.32",1
20250126,21,2,2,93,"3,421.74","-5,671.19","-2,249.45",-473.50,"-2,722.95",1
20250315,27,2,2,51,"1,621.54","-2,166.62",-545.08,-817.48,"-1,362.57",1
20250308,24,1,1,128,"1,600.57","-9,296.65","-7,696.08",-811.50,"-8,507.58",1
20250104,21,1,1,714,"7,762.38","-8,655.03",-892.66,-809.66,"-1,702.32",1
20250311,13,3,1,931,"6,658.88","-4,586.56","2,072.32",-476.31,"1,596.01",1
20250109,10,1,1,35,"6,643.21","-9,484.74","-2,841.53",-129.60,"-2,971.13",1
20250208,29,1,1,192,"2,882.13","-6,817.28","-3,935.15",-666.75,"-4,601.90",1
20250201,24,1,2,179,"7,936.52","-7,364.45",572.07,-586.50,-14.43,1
20250114,27,3,1,830,"3,245.00","-9,976.71","-6,731.71",-979.88,"-7,711.59",1
20250213,11,1,2,155,362.66,"-6,113.26","-5,750.60",-911.79,"-6,662.39",1
20250123,30,3,1,671,"3,547.05","-4,201.74",-654.70,-731.22,"-1,385.92",1
20250203,8,2,2,61,485.44,"-7,031.65","-6,546.21",-873.01,"-7,419.22",1
20250108,25,3,1,897,"4,980.39","-3,189.69","1,790.70",-108.56,"1,682.15",1
20250104,21,4,2,792,"4,681.08","-6,090.62","-1,409.54",-348.11,"-1,757.65",1
20250206,5,4,2,395,"3,533.20","-4,566.77","-1,033.57",-787.14,"-1,820.71",1
20250309,14,2,2,461,0.00,"-1,995.47","-1,995.47",-316.47,"-2,311.93",0
20250211,8,2,1,35,"8,706.26","-4,231.31","4,474.95",-108.09,"4,366.86",1
20250326,10,3,1,643,"5,541.40","-2,898.73","2,642.67",-831.29,"1,811.38",1
20250318,16,3,2,596,"1,137.78","-4,738.68","-3,600.90",-887.16,"-4,488.07",1
20250316,10,3,1,225,781.67,"-5,413.00","-4,631.33",-460.11,"-5,091.44",1
20250222,11,3,2,956,758.36,"-1,305.34",-546.98,-436.48,-983.46,1
20250327,23,3,1,498,"7,240.17","-9,534.30","-2,294.13",-91.15,"-2,385.28",1
20250221,11,2,1,846,"4,627.90","-8,855.18","-4,227.28",-198.27,"-4,425.55",1
20250227,29,4,2,374,"5,358.16",-341.53,"5,016.63",-311.55,"4,705.08",1
20250210,19,3,2,923,0.00,-281.53,-281.53,-839.22,"-1,120.75",0
20250306,24,4,1,285,"1,824.34","-5,189.93","-3,365.59",-928.95,"-4,294.53",1
20250107,7,2,1,929,"5,169.49","-1,240.74","3,928.75",-783.55,"3,145.21",1
20250216,12,4,2,151,"6,810.83","-2,279.91","4,530.91",-492.82,"4,038.09",1
20250117,29,3,1,179,"4,037.12","-7,118.33","-3,081.21",-800.60,"-3,881.80",1
20250310,23,1,1,684,267.64,"-1,377.56","-1,109.92",-210.13,"-1,320.05",1
20250129,4,3,1,314,"1,379.09","-2,162.06",-782.98,-234.16,"-1,017.14",1
20250129,9,3,1,170,505.35,"-3,475.20","-2,969.85",-152.78,"-3,122.63",1
20250120,16,3,1,808,"6,828.96","-9,789.77","-2,960.82",-366.67,"-3,327.48",1
20250330,27,2,2,853,"1,959.68","-4,794.86","-2,835.19",-775.34,"-3,610.53",1
20250224,26,2,2,379,"1,182.18","-7,369.70","-6,187.51",-918.70,"-7,106.22",1
20250307,12,2,2,219,"3,124.97","-6,299.01","-3,174.04",-493.32,"-3,667.36",1
20250320,25,4,2,208,"1,804.46","-8,244.03","-6,439.57",-165.28,"-6,604.85",1
20250317,3,4,1,226,"7,881.13","-8,116.32",-235.20,-108.88,-344.08,1
20250316,11,3,2,864,"2,639.86","-6,035.37","-3,395.51",-208.99,"-3,604.50",1
20250316,2,4,1,27,0.00,-670.32,-670.32,-945.96,"-1,616.28",0
20250203,3,4,1,981,505.21,"-7,669.20","-7,163.99",-302.47,"-7,466.46",1
20250110,11,3,2,883,"1,306.78",-299.98,"1,006.80",-620.07,386.73,1
20250110,11,4,2,151,"3,209.27","-8,872.15","-5,662.88",-841.10,"-6,503.98",1
20250315,18,3,2,826,"7,480.09","-3,075.63","4,404.46",-635.84,"3,768.62",1
20250227,16,1,1,790,171.39,-188.35,-16.96,-508.73,-525.68,1
20250328,4,1,2,839,"4,154.07","-9,027.34","-4,873.27",-278.37,"-5,151.64",1
20250225,14,3,2,67,"1,492.33","-5,682.88","-4,190.55",-383.47,"-4,574.02",1
20250303,9,3,1,694,"6,902.75","-1,918.40","4,984.34",-751.15,"4,233.19",1
20250110,20,1,1,870,"7,402.07","-5,605.43","1,796.64",-565.09,"1,231.55",1
20250308,18,4,1,607,438.71,"-8,080.32","-7,641.61",-678.84,"-8,320.45",1
20250123,16,3,1,18,867.43,"-9,357.96","-8,490.53",-902.92,"-9,393.45",1
20250316,2,2,1,935,"7,163.77","-6,323.93",839.84,-524.20,315.64,1
20250314,30,4,2,523,"1,650.19","-6,844.62","-5,194.43",-720.40,"-5,914.83",1
20250316,15,4,2,705,"6,821.12","-7,076.47",-255.34,-183.83,-439.17,1
20250120,18,3,2,898,0.00,"-9,084.53","-9,084.53",-728.14,"-9,812.67",0
20250315,16,3,1,565,724.52,"-4,433.49","-3,708.96",-373.99,"-4,082.95",1
20250205,2,2,1,123,786.03,"-5,997.74","-5,211.71",-599.66,"-5,811.37",1
20250318,9,3,2,349,"9,486.90",-343.17,"9,143.73",-630.09,"8,513.64",1
20250220,18,4,2,617,"6,547.61",-365.03,"6,182.59",-872.15,"5,310.44",1
20250209,18,2,1,27,0.00,"-2,860.41","-2,860.41",-226.50,"-3,086.92",0
20250115,14,4,2,292,"2,477.72","-1,919.14",558.59,-12.71,545.88,1
20250116,1,2,1,419,"8,732.01","-7,466.12","1,265.89",-501.56,764.33,1
20250105,24,4,2,870,"1,977.85","-9,638.96","-7,661.11",-829.54,"-8,490.64",1
20250103,19,4,1,555,"9,660.73","-1,110.79","8,549.94",-520.13,"8,029.81",1
20250205,7,2,2,444,"6,150.33",-291.43,"5,858.90",-579.56,"5,279.33",1
20250218,15,4,1,698,500.06,"-7,359.18","-6,859.12",-52.61,"-6,911.73",1
20250303,10,2,1,338,"1,128.81","-8,924.27","-7,795.46",-601.88,"-8,397.34",1
20250102,18,4,2,408,"5,132.25",-800.21,"4,332.04",-355.24,"3,976.80",1
20250121,13,1,1,730,"2,422.71",-236.17,"2,186.54",-724.62,"1,461.92",1
20250312,19,2,2,609,"8,451.53","-1,946.79","6,504.73",-299.71,"6,205.03",1
20250327,30,1,1,906,"5,597.28","-7,741.94","-2,144.67",-491.94,"-2,636.61",1
20250205,3,2,2,340,"1,866.35","-8,082.48","-6,216.13",-608.83,"-6,824.96",1
20250331,26,2,2,530,"6,087.06","-8,611.80","-2,524.74",-152.42,"-2,677.16",1
20250114,27,4,1,540,"7,510.57","-4,476.05","3,034.52",-513.48,"2,521.04",1
20250203,12,4,2,25,"3,452.61","-5,888.92","-2,436.31",-541.51,"-2,977.82",1
20250102,29,2,2,886,"2,387.86","-1,857.34",530.52,-822.92,-292.39,1
20250107,20,4,2,579,"1,061.69",-715.81,345.88,-614.60,-268.73,1
20250221,13,4,2,539,"4,865.10","-8,482.62","-3,617.53",-716.86,"-4,334.39",1
20250208,23,1,1,20,"6,398.25","-3,762.49","2,635.76",-813.90,"1,821.86",1
20250329,15,2,2,120,"9,063.24","-8,059.64","1,003.60",-776.36,227.24,1
20250212,4,3,1,79,"7,820.77","-2,592.02","5,228.75",-316.01,"4,912.74",1
20250116,30,3,1,891,"5,432.53","-3,279.47","2,153.06",-378.45,"1,774.61",1
20250204,12,4,2,930,"1,048.09","-6,274.95","-5,226.86",-183.69,"-5,410.55",1
20250206,23,2,1,408,841.32,"-3,079.70","-2,238.38",-464.11,"-2,702.49",1
20250314,5,4,2,900,"8,175.90","-5,968.86","2,207.05",-793.19,"1,413.85",1
20250209,7,3,2,212,"8,318.71","-6,116.72","2,201.99",-538.52,"1,663.47",1
20250329,28,1,2,123,"5,193.11","-4,780.99",412.12,-999.55,-587.43,1
20250225,26,2,2,571,"4,174.95","-1,210.48","2,964.46",-392.20,"2,572.26",1
20250319,1,2,1,890,"2,840.67",-413.04,"2,427.63",-87.26,"2,340.38",1
20250312,16,3,2,213,"1,848.58","-5,741.16","-3,892.58",-698.90,"-4,591.48",1
20250115,2,3,2,153,"5,495.59","-6,231.26",-735.67,-339.73,"-1,075.39",1
20250314,9,2,2,423,"9,477.21","-4,782.40","4,694.81",-937.53,"3,757.28",1
20250118,1,3,1,923,"9,049.62","-9,504.28",-454.66,-575.88,"-1,030.54",1
20250218,18,3,2,177,"4,325.57","-5,132.38",-806.82,-457.09,"-1,263.91",1
20250120,23,3,1,364,"6,595.16","-5,037.35","1,557.81",-151.33,"1,406.48",1
20250105,3,4,1,426,"9,798.04","-5,839.08","3,958.96",-205.57,"3,753.39",1
20250206,6,3,1,495,"9,742.44","-4,473.17","5,269.26",-777.00,"4,492.26",1
20250301,10,4,1,861,309.29,"-2,863.72","-2,554.44",-735.48,"-3,289.92",1
20250315,6,4,2,897,"3,909.01","-2,157.82","1,751.19",-622.79,"1,128.40",1
20250127,30,4,1,132,"8,088.91","-6,179.42","1,909.49",-159.72,"1,749.76",1
20250203,13,1,2,217,45.09,-988.69,-943.59,-126.75,"-1,070.34",1
20250302,19,1,1,98,"4,317.82","-8,340.12","-4,022.30",-696.86,"-4,719.16",1
20250127,1,1,2,400,"2,821.15","-8,288.00","-5,466.86",-869.00,"-6,335.86",1
20250121,17,2,1,670,"6,010.42","-9,730.70","-3,720.29",-787.40,"-4,507.68",1
20250122,1,2,1,387,"1,865.19","-9,101.80","-7,236.61",-285.17,"-7,521.78",1
20250206,28,3,1,993,"7,188.50","-6,348.45",840.05,-191.79,648.26,1
20250219,2,3,1,354,"4,907.23","-5,947.82","-1,040.58",-50.32,"-1,090.90",1
20250124,6,3,1,789,"4,886.77","-2,332.83","2,553.94",-585.11,"1,968.83",1
20250325,7,2,2,214,992.72,"-5,336.49","-4,343.77",-246.74,"-4,590.51",1
20250131,19,1,1,524,"7,144.01","-6,320.61",823.39,-569.25,254.14,1
20250210,17,3,2,630,"8,240.62","-3,120.61","5,120.01",-461.98,"4,658.03",1
20250109,3,3,1,850,"7,788.18","-2,227.18","5,561.01",-617.54,"4,943.47",1
20250123,30,4,2,567,"7,982.22","-1,637.81","6,344.41",-248.51,"6,095.90",1
20250201,22,4,2,101,"4,112.42",-74.56,"4,037.86",-476.38,"3,561.48",1
20250220,20,3,2,603,"5,041.39",-953.99,"4,087.40",-8.48,"4,078.92",1
20250310,4,1,1,655,"2,233.68","-1,129.12","1,104.56",-817.40,287.16,1
20250106,10,4,2,657,630.10,"-3,716.89","-3,086.79",-528.84,"-3,615.63",1
20250212,8,2,2,699,"8,709.09","-3,143.40","5,565.68",-488.26,"5,077.42",1
20250328,25,3,2,904,0.00,"-6,415.19","-6,415.19",-111.96,"-6,527.15",0
20250226,19,1,2,518,"1,995.34","-9,812.24","-7,816.90",-489.10,"-8,306.00",1
20250110,2,3,2,294,"7,374.63","-8,122.72",-748.08,-887.71,"-1,635.80",1
20250217,8,2,1,722,"2,335.92","-9,736.36","-7,400.44",-465.27,"-7,865.71",1
20250220,13,4,2,913,"3,707.29",-888.38,"2,818.91",-921.06,"1,897.85",1
20250115,8,2,1,623,"2,073.04","-4,229.01","-2,155.96",-442.21,"-2,598.17",1
20250228,27,1,1,554,"3,222.07","-6,029.23","-2,807.16",-638.65,"-3,445.81",1
20250206,20,2,1,956,"2,687.24","-7,920.21","-5,232.97",-187.66,"-5,420.63",1
20250220,2,2,1,896,786.99,"-5,806.23","-5,019.25",-248.75,"-5,267.99",1
20250323,30,2,2,848,0.00,"-9,933.01","-9,933.01",-326.59,"-10,259.60",0
20250103,29,3,2,584,919.46,-485.96,433.51,-82.38,351.13,1
20250331,7,4,1,248,"2,005.21","-3,239.02","-1,233.81",-22.19,"-1,256.00",1
20250309,8,4,1,940,"2,613.75","-8,025.58","-5,411.83",-360.36,"-5,772.19",1
20250120,6,1,2,574,"7,177.18","-5,056.23","2,120.94",-852.55,"1,268.39",1
20250326,22,1,1,605,"2,996.12","-4,463.00","-1,466.87",-519.63,"-1,986.50",1
20250330,20,1,2,32,0.00,"-8,659.83","-8,659.83",-359.77,"-9,019.59",0
20250225,25,3,2,571,"1,876.69","-3,985.70","-2,109.01",-117.66,"-2,226.67",1
20250307,14,2,1,301,"2,267.70","-4,849.52","-2,581.82",-232.78,"-2,814.60",1
20250331,26,2,2,847,0.00,-736.74,-736.74,-25.52,-762.26,0
20250124,22,4,1,434,"3,728.99","-2,596.82","1,132.16",-70.59,"1,061.58",1
20250101,24,4,1,155,"5,974.40","-7,205.81","-1,231.40",-548.16,"-1,779.56",1
20250315,9,3,2,130,"7,151.00","-2,427.57","4,723.43",-40.73,"4,682.70",1
20250320,2,3,1,861,"6,345.86","-2,760.28","3,585.58",-779.90,"2,805.68",1
20250209,10,1,1,958,"3,011.15","-4,135.88","-1,124.73",-39.92,"-1,164.65",1
20250320,18,3,2,429,"6,477.38","-1,759.56","4,717.83",-288.69,"4,429.14",1
20250102,2,2,1,110,0.00,"-4,253.01","-4,253.01",-672.71,"-4,925.72",0
20250112,3,3,2,298,831.17,"-8,742.73","-7,911.56",-1.68,"-7,913.25",1
20250122,28,3,2,581,"4,339.44","-4,221.89",117.55,-264.62,-147.08,1
20250312,2,4,1,870,0.00,"-1,322.61","-1,322.61",-580.35,"-1,902.95",0
20250306,11,4,1,527,"2,807.01","-2,966.50",-159.49,-571.66,-731.15,1
20250326,23,3,2,654,0.00,"-9,592.58","-9,592.58",-895.57,"-10,488.15",0
20250219,9,2,1,147,0.00,"-2,484.46","-2,484.46",-877.10,"-3,361.56",0
20250325,16,4,2,352,"4,770.72","-1,822.74","2,947.98",-920.59,"2,027.39",1
20250106,21,2,2,377,704.27,"-4,916.44","-4,212.17",-893.65,"-5,105.82",1
20250128,30,4,2,150,318.95,"-9,907.34","-9,588.39",-264.76,"-9,853.15",1
20250303,8,3,1,874,"1,039.09","-9,125.82","-8,086.74",-159.53,"-8,246.26",1
20250322,30,1,2,49,"9,157.10","-8,436.02",721.08,-589.83,131.25,1
20250222,19,4,2,268,"6,508.98","-1,569.12","4,939.86",-857.47,"4,082.39",1
20250113,4,2,1,346,"5,278.36","-6,851.73","-1,573.37",-254.86,"-1,828.23",1
20250204,14,4,1,220,"4,638.24",-127.34,"4,510.90",-637.36,"3,873.54",1
20250308,12,2,2,17,"2,062.65","-9,371.91","-7,309.26",-21.25,"-7,330.51",1
20250211,25,1,2,164,"3,571.79","-7,965.45","-4,393.66",-162.28,"-4,555.94",1
20250324,10,3,2,741,"4,915.39","-3,882.58","1,032.81",-539.25,493.56,1
20250206,23,1,2,476,"8,054.31","-9,737.49","-1,683.17",-573.54,"-2,256.72",1
20250227,5,2,1,357,"9,576.38",-32.17,"9,544.21",-499.20,"9,045.01",1
20250216,10,1,2,40,545.47,-372.45,173.02,-293.67,-120.65,1
20250129,9,1,1,177,"6,285.96","-7,096.07",-810.11,-851.68,"-1,661.80",1
20250327,2,3,2,13,"4,986.88",-326.50,"4,660.38",-729.99,"3,930.39",1
20250305,18,4,1,297,"1,837.63","-5,824.04","-3,986.41",-98.05,"-4,084.45",1
20250226,8,2,1,766,"4,005.75","-9,931.34","-5,925.58",-666.41,"-6,592.00",1
